,area,floorRange,noOfUnits,contractDate,typeOfSale,price,propertyType,district,typeOfArea,tenure,nettPrice,project,street,marketSegment,x,y
173,84,26-30,1,0421,3,1670000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
174,70,16-20,1,1021,3,1395000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
175,66,11-15,1,0721,3,1390000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
176,53,11-15,1,1121,3,1080000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
177,75,26-30,1,0122,3,1565000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
178,64,11-15,1,0421,3,1340000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
179,40,21-25,1,0721,3,840000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
180,72,11-15,1,0521,3,1390000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
181,84,11-15,1,0821,3,1680000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
182,63,26-30,1,1121,3,1380000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
183,70,11-15,1,0621,3,1385000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
184,52,16-20,1,0721,3,1032000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
185,70,16-20,1,0421,3,1400018,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
186,42,06-10,1,0522,3,946880,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
187,42,11-15,1,0722,3,980000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
188,85,06-10,1,0522,3,1740000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
189,42,26-30,1,0222,3,905000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
190,63,26-30,1,0322,3,1400000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
191,65,16-20,1,0622,3,1390000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
192,42,11-15,1,0822,3,970000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
193,52,11-15,1,0522,3,1115000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
194,66,16-20,1,0822,3,1530000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
195,65,21-25,1,0622,3,1460000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
196,75,06-10,1,0323,3,1540000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
197,64,06-10,1,1022,3,1390000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
198,53,11-15,1,0922,3,1100000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
199,136,26-30,1,1222,3,2850000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
200,84,11-15,1,0123,3,1730000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
201,84,16-20,1,0123,3,1750000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
202,42,21-25,1,0523,3,1000000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
203,64,11-15,1,1022,3,1410000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
204,84,06-10,1,0922,3,1618000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
205,63,11-15,1,1022,3,1400000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
206,52,26-30,1,0823,3,1260000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
207,52,11-15,1,0723,3,1150000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
208,70,06-10,1,1123,3,1435000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
209,40,06-10,1,0524,3,930000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
210,70,26-30,1,0124,3,1595000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
211,52,06-10,1,0824,3,1160000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
212,65,06-10,1,0424,3,1486000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
213,52,16-20,1,1023,3,1180000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
214,149,26-30,1,0823,3,3260800,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
215,65,21-25,1,0324,3,1520000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
216,63,06-10,1,0824,3,1450000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
217,75,06-10,1,0224,3,1560000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
218,84,16-20,1,0224,3,1780000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
219,64,11-15,1,0424,3,1450000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
220,63,21-25,1,0224,3,1480000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
221,66,11-15,1,0324,3,1500000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
222,66,26-30,1,0824,3,1500000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
223,42,16-20,1,0524,3,975000,Apartment,07,Strata,99 yrs lease commencing from 2014,,CITY GATE,BEACH ROAD,RCR,31220.91906,31632.51122
224,444.1,-,1,0823,3,6850000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
225,657.3,-,1,1219,3,6368000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
226,203.8,-,1,0720,3,3200000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
227,196.7,-,1,0820,3,3025000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
228,376.7,-,1,1120,3,4920000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
229,199.8,-,1,0121,3,3319000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
230,431.3,-,1,0121,3,6100000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
231,441.9,-,1,0121,3,5250000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
232,282.8,-,1,1121,3,4300000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
233,195.3,-,1,0721,3,3580000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
234,543.5,-,1,1021,3,5688800,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
235,413.2,-,1,1121,3,6800000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
236,361.3,-,1,1221,3,5200000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
237,753.5,-,1,0821,3,10000000,Detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
238,840.4,-,1,0321,3,10250000,Detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
239,305.3,-,1,0822,3,4800000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
240,202.3,-,1,0422,3,3480000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
241,681.3,-,1,0722,3,8800000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
242,194.9,-,1,0422,3,3800000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
243,204.2,-,1,0822,3,3730000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
244,155,01-05,1,0223,3,2000000,Apartment,05,Strata,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
245,337.2,-,1,0223,3,5880000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
246,368.9,-,1,0822,3,5505000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
247,567.2,-,1,0223,3,8000000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
248,202.2,-,1,0723,3,4000000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
249,562.6,-,1,0623,3,7500000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
250,200.7,-,1,0723,3,4000000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
251,392.3,-,1,1223,3,7100000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
252,200.2,-,1,0723,3,4100000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
253,389.9,-,1,1023,3,7000000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
254,474,-,1,0624,3,7000000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
255,371.7,-,1,0424,3,7600000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
256,518.5,-,1,0624,3,7330000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
257,378.4,-,1,0723,3,6500000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
258,151.9,-,1,0724,3,4015000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
259,521.1,-,1,0524,3,7100000,Semi-detached,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
260,155,01-05,1,0324,3,1990000,Apartment,05,Strata,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
261,622.8,-,1,0923,3,6000000,Terrace,05,Land,Freehold,,FABER HILLS,FABER AVENUE,OCR,19758.61841,33430.38236
262,188,01-05,1,0524,3,3250000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
263,244,01-05,1,0820,3,3600000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
264,191,01-05,1,0620,3,3300000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
265,244,01-05,1,0720,3,3438000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
266,188,06-10,1,1020,3,3000000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
267,217,01-05,1,1120,3,3550000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
268,444,06-10,1,1020,3,5300000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
269,219,06-10,1,1020,3,3400000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
270,178,06-10,1,1120,3,3060000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
271,244,01-05,1,0820,3,3850000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
272,188,01-05,1,0221,3,2950000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
273,323,06-10,1,1120,3,4430000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
274,243,01-05,1,0321,3,3550000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
275,188,06-10,1,0521,3,3325000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
276,217,01-05,1,1021,3,3780000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
277,244,01-05,1,0221,3,4200000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
278,188,06-10,1,0421,3,3088000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
279,217,01-05,1,0321,3,3620000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
280,323,06-10,1,1221,3,4800000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
281,188,06-10,1,1121,3,3520000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
282,188,01-05,1,0621,3,3208000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
283,178,06-10,1,0521,3,3100000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
284,312,06-10,1,0521,3,4500000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
285,188,06-10,1,0921,3,3380000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
286,376,06-10,1,0721,3,5250000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
287,188,01-05,1,0521,3,3130000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
288,188,01-05,1,0421,3,3150000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
289,269,01-05,1,0521,3,4315000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
290,329,06-10,1,1221,3,4700000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
291,188,06-10,1,0521,3,3450000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
292,188,06-10,1,0821,3,3350000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
293,191,01-05,1,0422,3,3350000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
294,193,01-05,1,0322,3,3430000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
295,188,01-05,1,0722,3,3620000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
296,272,01-05,1,0322,3,4000000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
297,217,01-05,1,0822,3,4060000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
298,188,06-10,1,1222,3,3785000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
299,188,06-10,1,1122,3,3620000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
300,232,01-05,1,0223,3,4200000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
301,188,01-05,1,0223,3,3838000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
302,188,06-10,1,0822,3,3580000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
303,191,01-05,1,0823,3,3400000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
304,262,01-05,1,0523,3,4850008,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
305,178,01-05,1,0724,3,3060000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
306,219,06-10,1,0424,3,3950000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
307,238,01-05,1,0923,3,3650000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
308,219,01-05,1,0524,3,3500000,Condominium,04,Strata,99 yrs lease commencing from 2006,,THE COAST AT SENTOSA COVE,OCEAN DRIVE,CCR,29138.21001,25323.25071
309,107,01-05,1,0919,3,1360000,Condominium,05,Strata,Freehold,,THE FOLIAGE,PASIR PANJANG ROAD,RCR,21404.7092,30380.06291
310,47,01-05,1,0620,3,660000,Condominium,05,Strata,Freehold,,THE FOLIAGE,PASIR PANJANG ROAD,RCR,21404.7092,30380.06291
311,105,01-05,1,1220,3,1320000,Condominium,05,Strata,Freehold,,THE FOLIAGE,PASIR PANJANG ROAD,RCR,21404.7092,30380.06291
312,47,01-05,1,1220,3,743888,Condominium,05,Strata,Freehold,,THE FOLIAGE,PASIR PANJANG ROAD,RCR,21404.7092,30380.06291
313,94,01-05,1,0221,3,1280000,Condominium,05,Strata,Freehold,,THE FOLIAGE,PASIR PANJANG ROAD,RCR,21404.7092,30380.06291
314,106,01-05,1,0621,3,1400000,Condominium,05,Strata,Freehold,,THE FOLIAGE,PASIR PANJANG ROAD,RCR,21404.7092,30380.06291
315,47,01-05,1,0721,3,705000,Condominium,05,Strata,Freehold,,THE FOLIAGE,PASIR PANJANG ROAD,RCR,21404.7092,30380.06291
316,87,01-05,1,0921,3,1290000,Condominium,05,Strata,Freehold,,THE FOLIAGE,PASIR PANJANG ROAD,RCR,21404.7092,30380.06291
317,89,01-05,1,1121,3,1355000,Condominium,05,Strata,Freehold,,THE FOLIAGE,PASIR PANJANG ROAD,RCR,21404.7092,30380.06291
318,89,01-05,1,1121,3,1370000,Condominium,05,Strata,Freehold,,THE FOLIAGE,PASIR PANJANG ROAD,RCR,21404.7092,30380.06291
319,87,01-05,1,0422,3,1340000,Condominium,05,Strata,Freehold,,THE FOLIAGE,PASIR PANJANG ROAD,RCR,21404.7092,30380.06291
320,103,01-05,1,1122,3,1500000,Condominium,05,Strata,Freehold,,THE FOLIAGE,PASIR PANJANG ROAD,RCR,21404.7092,30380.06291
321,149,16-20,1,0324,3,2980000,Condominium,01,Strata,99 yrs lease commencing from 2007,,MARINA BAY SUITES,CENTRAL BOULEVARD,CCR,30095.03618,29199.57054
322,249,11-15,1,1119,3,4680000,Condominium,01,Strata,99 yrs lease commencing from 2007,,MARINA BAY SUITES,CENTRAL BOULEVARD,CCR,30095.03618,29199.57054
323,249,26-30,1,1020,3,5150000,Condominium,01,Strata,99 yrs lease commencing from 2007,,MARINA BAY SUITES,CENTRAL BOULEVARD,CCR,30095.03618,29199.57054
324,249,11-15,1,0121,3,4800000,Condominium,01,Strata,99 yrs lease commencing from 2007,,MARINA BAY SUITES,CENTRAL BOULEVARD,CCR,30095.03618,29199.57054
325,192,31-35,1,0821,3,3980000,Condominium,01,Strata,99 yrs lease commencing from 2007,,MARINA BAY SUITES,CENTRAL BOULEVARD,CCR,30095.03618,29199.57054
326,190,11-15,1,0921,3,4000000,Condominium,01,Strata,99 yrs lease commencing from 2007,,MARINA BAY SUITES,CENTRAL BOULEVARD,CCR,30095.03618,29199.57054
327,249,31-35,1,1121,3,5900000,Condominium,01,Strata,99 yrs lease commencing from 2007,,MARINA BAY SUITES,CENTRAL BOULEVARD,CCR,30095.03618,29199.57054
328,151,41-45,1,1221,3,3100000,Condominium,01,Strata,99 yrs lease commencing from 2007,,MARINA BAY SUITES,CENTRAL BOULEVARD,CCR,30095.03618,29199.57054
329,150,16-20,1,0321,3,3000000,Condominium,01,Strata,99 yrs lease commencing from 2007,,MARINA BAY SUITES,CENTRAL BOULEVARD,CCR,30095.03618,29199.57054
330,148,21-25,1,0821,3,2868000,Condominium,01,Strata,99 yrs lease commencing from 2007,,MARINA BAY SUITES,CENTRAL BOULEVARD,CCR,30095.03618,29199.57054
331,151,36-40,1,0222,3,3100000,Condominium,01,Strata,99 yrs lease commencing from 2007,,MARINA BAY SUITES,CENTRAL BOULEVARD,CCR,30095.03618,29199.57054
332,150,11-15,1,0322,3,2850000,Condominium,01,Strata,99 yrs lease commencing from 2007,,MARINA BAY SUITES,CENTRAL BOULEVARD,CCR,30095.03618,29199.57054
333,150,21-25,1,0322,3,3100000,Condominium,01,Strata,99 yrs lease commencing from 2007,,MARINA BAY SUITES,CENTRAL BOULEVARD,CCR,30095.03618,29199.57054
