area,floor_range,price,district,market_segment,year,month,year_after_lease_com
107.0,01-05,1480000.0,27,OCR,2023,12,8
81.0,06-10,1210000.0,27,OCR,2023,12,8
91.0,01-05,1280000.0,27,OCR,2023,8,8
91.0,06-10,1230000.0,27,OCR,2023,9,8
67.0,01-05,1020000.0,27,OCR,2023,11,8
81.0,01-05,1150000.0,27,OCR,2023,10,8
91.0,06-10,1268000.0,27,OCR,2023,10,8
91.0,06-10,1250000.0,27,OCR,2023,8,8
81.0,01-05,1165000.0,27,OCR,2023,10,8
79.0,01-05,1200000.0,27,OCR,2023,11,8
95.0,01-05,1388000.0,27,OCR,2023,12,8
89.0,01-05,1260000.0,27,OCR,2023,12,8
89.0,06-10,1300000.0,27,OCR,2023,11,8
91.0,01-05,1261000.0,27,OCR,2023,11,8
106.0,06-10,1590000.0,27,OCR,2023,10,8
106.0,01-05,1540000.0,27,OCR,2023,11,8
106.0,01-05,1505888.0,27,OCR,2023,9,8
106.0,06-10,1480000.0,27,OCR,2023,9,8
119.0,01-05,1600000.0,27,OCR,2023,9,8
81.0,06-10,1160000.0,27,OCR,2023,8,8
81.0,01-05,1145000.0,27,OCR,2023,9,8
81.0,06-10,1178000.0,27,OCR,2023,8,8
106.0,06-10,1590000.0,27,OCR,2023,8,8
106.0,06-10,1560000.0,27,OCR,2023,10,8
67.0,01-05,1040000.0,27,OCR,2023,10,8
81.0,01-05,1118000.0,27,OCR,2023,8,8
94.0,06-10,1285000.0,27,OCR,2023,10,8
81.0,06-10,1170000.0,27,OCR,2023,8,8
106.0,06-10,1400000.0,27,OCR,2023,8,8
91.0,01-05,1260000.0,27,OCR,2023,6,8
94.0,06-10,1250000.0,27,OCR,2023,9,8
91.0,06-10,1360000.0,27,OCR,2023,9,8
95.0,01-05,1390000.0,27,OCR,2023,9,8
91.0,01-05,1220000.0,27,OCR,2023,8,8
105.0,11-15,1040888.0,23,OCR,2023,9,26
158.0,01-05,1110000.0,23,OCR,2019,11,22
120.0,11-15,853000.0,23,OCR,2019,9,22
120.0,11-15,878000.0,23,OCR,2019,11,22
148.0,16-20,1080000.0,23,OCR,2019,12,22
120.0,06-10,845000.0,23,OCR,2020,7,23
133.0,01-05,950000.0,23,OCR,2020,2,23
131.0,16-20,970000.0,23,OCR,2020,4,23
120.0,06-10,820000.0,23,OCR,2019,12,22
120.0,11-15,883000.0,23,OCR,2019,11,22
120.0,01-05,850000.0,23,OCR,2020,8,23
120.0,01-05,770000.0,23,OCR,2019,12,22
120.0,11-15,900000.0,23,OCR,2020,8,23
120.0,01-05,825000.0,23,OCR,2020,8,23
105.0,11-15,800000.0,23,OCR,2020,8,23
169.0,01-05,1125000.0,23,OCR,2020,7,23
125.0,21-25,920000.0,23,OCR,2020,9,23
120.0,06-10,830000.0,23,OCR,2020,8,23
152.0,16-20,1070000.0,23,OCR,2020,9,23
120.0,01-05,826888.0,23,OCR,2020,10,23
120.0,06-10,868000.0,23,OCR,2020,11,23
148.0,16-20,1200000.0,23,OCR,2020,10,23
105.0,06-10,797000.0,23,OCR,2020,9,23
131.0,16-20,975000.0,23,OCR,2020,9,23
148.0,16-20,1190000.0,23,OCR,2020,10,23
131.0,01-05,935000.0,23,OCR,2020,10,23
124.0,11-15,938000.0,23,OCR,2020,12,23
131.0,06-10,990000.0,23,OCR,2021,2,24
120.0,06-10,900000.0,23,OCR,2021,1,24
120.0,06-10,888000.0,23,OCR,2021,2,24
105.0,01-05,752499.0,23,OCR,2021,2,24
146.0,21-25,1100000.0,23,OCR,2020,12,23
124.0,01-05,918000.0,23,OCR,2020,12,23
105.0,11-15,790000.0,23,OCR,2020,12,23
148.0,16-20,1178000.0,23,OCR,2020,12,23
158.0,01-05,1150000.0,23,OCR,2020,12,23
131.0,16-20,1050000.0,23,OCR,2020,12,23
148.0,16-20,1240000.0,23,OCR,2021,2,24
120.0,06-10,908000.0,23,OCR,2021,2,24
105.0,06-10,838000.0,23,OCR,2021,5,24
120.0,01-05,955000.0,23,OCR,2021,11,24
120.0,16-20,1010000.0,23,OCR,2021,11,24
124.0,16-20,1010000.0,23,OCR,2021,8,24
158.0,01-05,1150000.0,23,OCR,2021,10,24
124.0,06-10,957000.0,23,OCR,2021,5,24
133.0,11-15,1085000.0,23,OCR,2021,6,24
120.0,06-10,920000.0,23,OCR,2021,6,24
120.0,06-10,840000.0,23,OCR,2021,3,24
133.0,06-10,1050000.0,23,OCR,2021,7,24
124.0,11-15,900000.0,23,OCR,2021,2,24
124.0,11-15,940000.0,23,OCR,2021,4,24
199.0,16-20,1380000.0,23,OCR,2021,4,24
124.0,16-20,988000.0,23,OCR,2021,4,24
120.0,01-05,850000.0,23,OCR,2021,4,24
120.0,01-05,983888.0,23,OCR,2021,12,24
105.0,06-10,808000.0,23,OCR,2021,5,24
105.0,16-20,870000.0,23,OCR,2021,8,24
120.0,06-10,1038000.0,23,OCR,2021,11,24
120.0,11-15,1050000.0,23,OCR,2021,11,24
124.0,01-05,986000.0,23,OCR,2021,12,24
131.0,06-10,1020000.0,23,OCR,2021,7,24
120.0,06-10,968000.0,23,OCR,2021,11,24
105.0,11-15,842000.0,23,OCR,2021,6,24
120.0,16-20,1100000.0,23,OCR,2021,12,24
120.0,06-10,962000.0,23,OCR,2021,9,24
120.0,11-15,935000.0,23,OCR,2021,5,24
124.0,11-15,1080000.0,23,OCR,2021,12,24
105.0,11-15,890000.0,23,OCR,2021,8,24
148.0,16-20,1320000.0,23,OCR,2021,4,24
124.0,16-20,934500.0,23,OCR,2021,3,24
120.0,06-10,982000.0,23,OCR,2021,10,24
105.0,16-20,912000.0,23,OCR,2021,12,24
105.0,16-20,810000.0,23,OCR,2021,3,24
105.0,06-10,910000.0,23,OCR,2022,3,25
105.0,06-10,920000.0,23,OCR,2022,7,25
131.0,16-20,1200000.0,23,OCR,2022,2,25
120.0,11-15,1020000.0,23,OCR,2022,4,25
120.0,01-05,1010000.0,23,OCR,2022,1,25
120.0,11-15,1128000.0,23,OCR,2022,6,25
120.0,01-05,982888.0,23,OCR,2022,3,25
120.0,06-10,1040000.0,23,OCR,2022,4,25
120.0,01-05,1030000.0,23,OCR,2022,3,25
120.0,11-15,1128000.0,23,OCR,2022,3,25
120.0,01-05,1080000.0,23,OCR,2022,8,25
120.0,16-20,1160000.0,23,OCR,2022,7,25
152.0,16-20,1330000.0,23,OCR,2022,5,25
131.0,11-15,1268000.0,23,OCR,2022,5,25
124.0,01-05,1060000.0,23,OCR,2022,5,25
158.0,01-05,1200000.0,23,OCR,2022,2,25
133.0,11-15,1290000.0,23,OCR,2022,9,25
120.0,06-10,1128000.0,23,OCR,2022,8,25
120.0,16-20,1200000.0,23,OCR,2022,12,25
131.0,11-15,1270000.0,23,OCR,2022,9,25
148.0,16-20,1480000.0,23,OCR,2023,3,26
124.0,16-20,1180000.0,23,OCR,2022,11,25
120.0,11-15,1170000.0,23,OCR,2022,11,25
124.0,01-05,1085000.0,23,OCR,2023,1,26
120.0,06-10,1128000.0,23,OCR,2022,10,25
105.0,01-05,955000.0,23,OCR,2023,4,26
120.0,21-25,1370000.0,23,OCR,2023,5,26
120.0,06-10,1120000.0,23,OCR,2022,9,25
120.0,16-20,1130000.0,23,OCR,2022,10,25
120.0,06-10,1180000.0,23,OCR,2023,4,26
158.0,01-05,1340000.0,23,OCR,2023,4,26
120.0,16-20,1180000.0,23,OCR,2023,4,26
131.0,01-05,1350000.0,23,OCR,2022,12,25
120.0,01-05,1108000.0,23,OCR,2022,11,25
124.0,11-15,1300000.0,23,OCR,2023,6,26
120.0,01-05,1200000.0,23,OCR,2023,12,26
120.0,01-05,1288000.0,23,OCR,2023,11,26
120.0,01-05,1368000.0,23,OCR,2023,11,26
120.0,11-15,1380000.0,23,OCR,2023,11,26
105.0,01-05,1035000.0,23,OCR,2023,5,26
116.0,16-20,1374000.0,22,OCR,2020,3,7
69.0,16-20,858000.0,22,OCR,2020,11,7
95.0,16-20,1038000.0,22,OCR,2021,2,8
69.0,16-20,820000.0,22,OCR,2020,12,7
69.0,06-10,860000.0,22,OCR,2022,1,9
69.0,11-15,828000.0,22,OCR,2022,1,9
69.0,16-20,850000.0,22,OCR,2022,1,9
116.0,06-10,1350000.0,22,OCR,2022,1,9
104.0,06-10,1200000.0,22,OCR,2022,1,9
101.0,11-15,1230000.0,22,OCR,2022,1,9
111.0,16-20,1450000.0,22,OCR,2022,1,9
101.0,01-05,1230000.0,22,OCR,2022,1,9
96.0,16-20,1200000.0,22,OCR,2022,1,9
104.0,16-20,1383000.0,22,OCR,2022,7,9
116.0,06-10,1458888.0,22,OCR,2022,4,9
69.0,11-15,885000.0,22,OCR,2022,3,9
116.0,11-15,1478000.0,22,OCR,2022,4,9
101.0,16-20,1300000.0,22,OCR,2022,2,9
96.0,01-05,1110000.0,22,OCR,2022,2,9
117.0,01-05,1350000.0,22,OCR,2022,5,9
100.0,16-20,1300000.0,22,OCR,2022,4,9
156.0,16-20,1900000.0,22,OCR,2022,5,9
69.0,16-20,885000.0,22,OCR,2022,2,9
116.0,06-10,1450000.0,22,OCR,2022,2,9
116.0,01-05,1415000.0,22,OCR,2022,6,9
104.0,16-20,1360000.0,22,OCR,2022,4,9
116.0,11-15,1450000.0,22,OCR,2022,2,9
116.0,16-20,1490000.0,22,OCR,2022,3,9
96.0,11-15,1175000.0,22,OCR,2022,4,9
116.0,01-05,1380000.0,22,OCR,2022,4,9
96.0,01-05,1218000.0,22,OCR,2022,7,9
69.0,11-15,872500.0,22,OCR,2022,1,9
112.0,01-05,1345000.0,22,OCR,2022,3,9
104.0,06-10,1250000.0,22,OCR,2022,3,9
69.0,11-15,888000.0,22,OCR,2022,6,9
101.0,11-15,1270000.0,22,OCR,2022,5,9
101.0,16-20,1380000.0,22,OCR,2022,7,9
104.0,11-15,1320000.0,22,OCR,2022,5,9
95.0,16-20,1220000.0,22,OCR,2022,5,9
96.0,06-10,1210000.0,22,OCR,2022,5,9
140.0,01-05,1680000.0,22,OCR,2022,5,9
115.0,11-15,1425000.0,22,OCR,2022,1,9
104.0,01-05,1280000.0,22,OCR,2022,6,9
104.0,01-05,1258000.0,22,OCR,2022,6,9
115.0,06-10,1368000.0,22,OCR,2022,7,9
116.0,06-10,1408000.0,22,OCR,2022,5,9
96.0,16-20,1235000.0,22,OCR,2022,4,9
69.0,06-10,885000.0,22,OCR,2022,4,9
104.0,01-05,1288000.0,22,OCR,2022,2,9
95.0,16-20,1220000.0,22,OCR,2022,4,9
101.0,16-20,1250000.0,22,OCR,2022,2,9
96.0,11-15,1155000.0,22,OCR,2022,3,9
101.0,06-10,1200000.0,22,OCR,2022,1,9
95.0,11-15,1108888.0,22,OCR,2022,2,9
95.0,06-10,1065000.0,22,OCR,2022,1,9
96.0,11-15,1345000.0,22,OCR,2022,7,9
117.0,16-20,1480000.0,22,OCR,2022,1,9
101.0,16-20,1300000.0,22,OCR,2022,5,9
69.0,11-15,888000.0,22,OCR,2022,1,9
100.0,11-15,1230000.0,22,OCR,2022,2,9
69.0,16-20,883000.0,22,OCR,2022,3,9
116.0,06-10,1430000.0,22,OCR,2022,1,9
111.0,01-05,1370000.0,22,OCR,2022,8,9
100.0,06-10,1290000.0,22,OCR,2022,4,9
101.0,16-20,1320000.0,22,OCR,2022,4,9
117.0,11-15,1455000.0,22,OCR,2022,9,9
111.0,11-15,1430000.0,22,OCR,2022,8,9
117.0,11-15,1445000.0,22,OCR,2022,8,9
116.0,11-15,1480000.0,22,OCR,2022,8,9
116.0,01-05,1400000.0,22,OCR,2022,9,9
104.0,16-20,1500000.0,22,OCR,2023,2,10
139.0,01-05,1618000.0,22,OCR,2022,12,9
136.0,01-05,1635555.0,22,OCR,2023,3,10
104.0,01-05,1388000.0,22,OCR,2022,11,9
116.0,06-10,1480000.0,22,OCR,2022,8,9
123.0,01-05,1360000.0,22,OCR,2022,10,9
117.0,16-20,1600000.0,22,OCR,2022,10,9
100.0,01-05,1330000.0,22,OCR,2022,11,9
116.0,11-15,1478888.0,22,OCR,2022,9,9
116.0,06-10,1640000.0,22,OCR,2023,4,10
90.0,06-10,1060000.0,22,OCR,2022,11,9
101.0,01-05,1313100.0,22,OCR,2023,1,10
116.0,06-10,1682000.0,22,OCR,2023,5,10
149.0,16-20,2166000.0,22,OCR,2022,8,9
116.0,16-20,1700000.0,22,OCR,2023,5,10
116.0,01-05,1420000.0,22,OCR,2023,1,10
95.0,16-20,1330000.0,22,OCR,2023,1,10
111.0,06-10,1433188.0,22,OCR,2022,12,9
124.0,01-05,1550000.0,22,OCR,2023,5,10
95.0,06-10,1350000.0,22,OCR,2023,5,10
101.0,06-10,1411128.0,22,OCR,2023,2,10
116.0,11-15,1680000.0,22,OCR,2023,2,10
90.0,06-10,1100000.0,22,OCR,2023,2,10
101.0,11-15,1420000.0,22,OCR,2022,9,9
116.0,06-10,1535000.0,22,OCR,2022,10,9
111.0,16-20,1660000.0,22,OCR,2023,7,10
100.0,01-05,1560000.0,22,OCR,2023,7,10
159.0,16-20,1950000.0,22,OCR,2023,7,10
101.0,16-20,1452000.0,22,OCR,2023,7,10
135.0,01-05,1700000.0,22,OCR,2023,5,10
99.0,06-10,1430000.0,22,OCR,2023,7,10
104.0,16-20,1588000.0,22,OCR,2023,9,10
101.0,16-20,1490000.0,22,OCR,2023,12,10
116.0,01-05,1590000.0,22,OCR,2023,10,10
111.0,11-15,1708888.0,22,OCR,2023,10,10
119.0,01-05,1675000.0,22,OCR,2023,11,10
100.0,06-10,1583500.0,22,OCR,2023,10,10
96.0,16-20,1490000.0,22,OCR,2023,8,10
115.0,06-10,1668000.0,22,OCR,2023,9,10
109.0,01-05,1480000.0,28,OCR,2023,11,10
98.0,06-10,1018000.0,28,OCR,2019,12,6
105.0,21-25,1100000.0,28,OCR,2020,8,7
125.0,11-15,1260000.0,28,OCR,2020,3,7
85.0,16-20,870000.0,28,OCR,2020,2,7
85.0,11-15,850000.0,28,OCR,2020,10,7
105.0,06-10,1080000.0,28,OCR,2020,10,7
102.0,06-10,990000.0,28,OCR,2021,2,8
98.0,16-20,1138888.0,28,OCR,2021,9,8
115.0,01-05,1290000.0,28,OCR,2021,9,8
105.0,01-05,1120000.0,28,OCR,2021,10,8
85.0,06-10,855000.0,28,OCR,2021,7,8
86.0,16-20,905000.0,28,OCR,2021,7,8
125.0,01-05,1280000.0,28,OCR,2021,7,8
121.0,16-20,1500000.0,28,OCR,2021,8,8
140.0,11-15,1770000.0,28,OCR,2021,12,8
105.0,16-20,1180000.0,28,OCR,2021,7,8
115.0,01-05,1390000.0,28,OCR,2021,10,8
138.0,21-25,1400000.0,28,OCR,2021,8,8
86.0,11-15,975000.0,28,OCR,2021,10,8
98.0,01-05,1050000.0,28,OCR,2021,8,8
86.0,11-15,908000.0,28,OCR,2021,7,8
98.0,16-20,1130000.0,28,OCR,2021,9,8
98.0,16-20,1100000.0,28,OCR,2021,7,8
102.0,16-20,1100000.0,28,OCR,2021,7,8
85.0,16-20,930000.0,28,OCR,2021,7,8
115.0,11-15,1400000.0,28,OCR,2021,8,8
98.0,16-20,1100000.0,28,OCR,2021,9,8
115.0,01-05,1288888.0,28,OCR,2021,7,8
115.0,06-10,1400000.0,28,OCR,2021,9,8
102.0,21-25,1188800.0,28,OCR,2021,11,8
140.0,11-15,1790000.0,28,OCR,2021,12,8
85.0,11-15,970000.0,28,OCR,2021,8,8
140.0,21-25,1680000.0,28,OCR,2021,8,8
115.0,11-15,1455000.0,28,OCR,2021,11,8
115.0,11-15,1450000.0,28,OCR,2021,11,8
115.0,11-15,1325000.0,28,OCR,2021,7,8
86.0,06-10,905000.0,28,OCR,2021,7,8
85.0,16-20,968000.0,28,OCR,2021,7,8
115.0,16-20,1490000.0,28,OCR,2021,12,8
115.0,16-20,1270000.0,28,OCR,2021,7,8
85.0,06-10,900000.0,28,OCR,2021,7,8
98.0,01-05,1080000.0,28,OCR,2022,1,9
99.0,06-10,1180000.0,28,OCR,2022,1,9
140.0,06-10,1688888.0,28,OCR,2021,8,8
105.0,11-15,1168000.0,28,OCR,2021,8,8
85.0,01-05,960000.0,28,OCR,2021,8,8
127.0,16-20,1370000.0,28,OCR,2021,7,8
98.0,06-10,1200000.0,28,OCR,2021,11,8
98.0,01-05,1060000.0,28,OCR,2021,10,8
102.0,16-20,1150000.0,28,OCR,2021,10,8
105.0,21-25,1220000.0,28,OCR,2021,10,8
98.0,21-25,1180000.0,28,OCR,2022,2,9
105.0,21-25,1130000.0,28,OCR,2021,7,8
115.0,06-10,1500000.0,28,OCR,2022,3,9
85.0,16-20,1060000.0,28,OCR,2022,7,9
125.0,06-10,1720000.0,28,OCR,2022,8,9
86.0,06-10,1100000.0,28,OCR,2022,6,9
125.0,16-20,1550000.0,28,OCR,2022,3,9
98.0,11-15,1200000.0,28,OCR,2022,2,9
126.0,16-20,1700000.0,28,OCR,2022,6,9
125.0,06-10,1590000.0,28,OCR,2022,3,9
105.0,11-15,1200000.0,28,OCR,2022,1,9
98.0,16-20,1168000.0,28,OCR,2022,1,9
98.0,21-25,1158000.0,28,OCR,2022,1,9
105.0,16-20,1350000.0,28,OCR,2022,6,9
115.0,16-20,1580000.0,28,OCR,2022,5,9
85.0,16-20,1088000.0,28,OCR,2022,5,9
99.0,01-05,1150000.0,28,OCR,2022,3,9
125.0,01-05,1640000.0,28,OCR,2022,10,9
86.0,16-20,1110088.0,28,OCR,2022,2,9
150.0,21-25,1750000.0,28,OCR,2022,7,9
121.0,16-20,1750000.0,28,OCR,2023,3,10
115.0,06-10,1618888.0,28,OCR,2023,2,10
102.0,21-25,1300000.0,28,OCR,2022,11,9
126.0,16-20,1788000.0,28,OCR,2022,10,9
98.0,16-20,1300000.0,28,OCR,2022,11,9
85.0,21-25,1238888.0,28,OCR,2023,3,10
85.0,11-15,1150000.0,28,OCR,2023,3,10
85.0,06-10,1180000.0,28,OCR,2023,3,10
112.0,01-05,1445000.0,28,OCR,2022,11,9
102.0,16-20,1270000.0,28,OCR,2023,3,10
125.0,06-10,1723000.0,28,OCR,2023,4,10
86.0,01-05,1158000.0,28,OCR,2023,5,10
105.0,06-10,1500000.0,28,OCR,2023,5,10
98.0,06-10,1350000.0,28,OCR,2023,4,10
105.0,11-15,1290000.0,28,OCR,2022,12,9
115.0,01-05,1508888.0,28,OCR,2022,12,9
98.0,01-05,1260000.0,28,OCR,2022,9,9
98.0,21-25,1234000.0,28,OCR,2022,9,9
125.0,21-25,1770000.0,28,OCR,2023,5,10
105.0,11-15,1299880.0,28,OCR,2022,9,9
126.0,11-15,1720000.0,28,OCR,2022,9,9
90.0,01-05,1150000.0,28,OCR,2023,4,10
125.0,11-15,1690000.0,28,OCR,2023,4,10
127.0,06-10,1700000.0,28,OCR,2023,6,10
140.0,16-20,2030000.0,28,OCR,2023,12,10
99.0,06-10,1400000.0,28,OCR,2023,12,10
115.0,06-10,1630000.0,28,OCR,2023,8,10
121.0,01-05,1700000.0,28,OCR,2023,10,10
115.0,11-15,1088000.0,25,OCR,2023,11,26
120.0,06-10,835000.0,25,OCR,2019,10,22
120.0,06-10,795000.0,25,OCR,2019,12,22
116.0,11-15,790000.0,25,OCR,2019,10,22
115.0,11-15,820000.0,25,OCR,2020,1,23
116.0,01-05,770000.0,25,OCR,2020,3,23
231.0,11-15,1205000.0,25,OCR,2020,5,23
133.0,01-05,880000.0,25,OCR,2019,12,22
211.0,11-15,1058000.0,25,OCR,2020,4,23
116.0,06-10,790000.0,25,OCR,2019,10,22
116.0,11-15,760000.0,25,OCR,2019,10,22
120.0,01-05,738000.0,25,OCR,2019,9,22
218.0,11-15,1120000.0,25,OCR,2019,11,22
116.0,06-10,798000.0,25,OCR,2019,12,22
116.0,06-10,835000.0,25,OCR,2020,7,23
116.0,06-10,767000.0,25,OCR,2019,10,22
115.0,11-15,790000.0,25,OCR,2019,9,22
113.0,01-05,730000.0,25,OCR,2019,9,22
116.0,06-10,765000.0,25,OCR,2020,6,23
231.0,11-15,1200000.0,25,OCR,2020,1,23
116.0,01-05,700000.0,25,OCR,2020,7,23
120.0,01-05,730000.0,25,OCR,2020,9,23
120.0,01-05,753000.0,25,OCR,2020,8,23
115.0,11-15,750000.0,25,OCR,2020,9,23
115.0,01-05,720000.0,25,OCR,2020,9,23
120.0,06-10,768000.0,25,OCR,2020,10,23
120.0,01-05,760000.0,25,OCR,2020,11,23
211.0,11-15,1320000.0,25,OCR,2020,10,23
133.0,01-05,870000.0,25,OCR,2020,10,23
149.0,01-05,931000.0,25,OCR,2020,10,23
113.0,01-05,755000.0,25,OCR,2020,10,23
116.0,06-10,780000.0,25,OCR,2020,10,23
116.0,06-10,780000.0,25,OCR,2020,9,23
120.0,11-15,840000.0,25,OCR,2021,1,24
120.0,01-05,800000.0,25,OCR,2021,2,24
211.0,11-15,1200000.0,25,OCR,2020,12,23
116.0,06-10,800000.0,25,OCR,2020,12,23
120.0,11-15,830000.0,25,OCR,2020,12,23
115.0,06-10,805000.0,25,OCR,2021,2,24
115.0,11-15,815000.0,25,OCR,2020,12,23
120.0,06-10,790000.0,25,OCR,2020,11,23
116.0,06-10,785000.0,25,OCR,2020,11,23
116.0,06-10,800000.0,25,OCR,2020,12,23
116.0,11-15,790000.0,25,OCR,2020,12,23
115.0,11-15,820000.0,25,OCR,2021,1,24
116.0,01-05,790000.0,25,OCR,2020,12,23
98.0,11-15,760000.0,25,OCR,2021,10,24
116.0,06-10,880000.0,25,OCR,2021,7,24
115.0,01-05,790000.0,25,OCR,2021,3,24
116.0,01-05,840000.0,25,OCR,2021,9,24
115.0,06-10,865000.0,25,OCR,2021,10,24
133.0,01-05,925000.0,25,OCR,2021,8,24
120.0,11-15,830000.0,25,OCR,2021,3,24
116.0,11-15,888000.0,25,OCR,2021,12,24
116.0,06-10,890000.0,25,OCR,2022,1,25
113.0,01-05,750000.0,25,OCR,2021,3,24
231.0,11-15,1290000.0,25,OCR,2021,7,24
115.0,06-10,932000.0,25,OCR,2021,12,24
120.0,06-10,868000.0,25,OCR,2021,8,24
116.0,01-05,830000.0,25,OCR,2021,8,24
211.0,11-15,1320000.0,25,OCR,2021,2,24
116.0,01-05,820000.0,25,OCR,2021,5,24
115.0,01-05,880000.0,25,OCR,2021,9,24
116.0,01-05,815000.0,25,OCR,2021,5,24
113.0,01-05,840000.0,25,OCR,2021,11,24
115.0,11-15,880000.0,25,OCR,2021,11,24
98.0,11-15,756000.0,25,OCR,2021,8,24
115.0,06-10,855000.0,25,OCR,2021,6,24
116.0,06-10,892000.0,25,OCR,2021,10,24
115.0,01-05,822000.0,25,OCR,2021,8,24
116.0,06-10,828000.0,25,OCR,2021,5,24
109.0,01-05,775000.0,25,OCR,2021,5,24
116.0,06-10,802888.0,25,OCR,2021,5,24
116.0,06-10,850000.0,25,OCR,2021,7,24
116.0,01-05,828000.0,25,OCR,2021,6,24
133.0,01-05,920000.0,25,OCR,2021,3,24
116.0,11-15,878000.0,25,OCR,2021,8,24
120.0,01-05,825000.0,25,OCR,2021,6,24
181.0,11-15,1280000.0,25,OCR,2021,10,24
115.0,11-15,850000.0,25,OCR,2021,5,24
115.0,01-05,935000.0,25,OCR,2022,5,25
116.0,11-15,916000.0,25,OCR,2022,4,25
120.0,06-10,910000.0,25,OCR,2022,2,25
115.0,06-10,920000.0,25,OCR,2022,5,25
181.0,11-15,1350000.0,25,OCR,2022,6,25
115.0,06-10,930000.0,25,OCR,2022,5,25
115.0,06-10,980000.0,25,OCR,2022,5,25
116.0,06-10,960000.0,25,OCR,2022,5,25
120.0,06-10,955000.0,25,OCR,2022,6,25
115.0,11-15,915000.0,25,OCR,2022,2,25
115.0,06-10,908888.0,25,OCR,2022,5,25
231.0,11-15,1450000.0,25,OCR,2022,1,25
116.0,06-10,940000.0,25,OCR,2022,2,25
138.0,11-15,1100000.0,25,OCR,2022,2,25
116.0,01-05,985000.0,25,OCR,2022,6,25
116.0,01-05,1008888.0,25,OCR,2022,9,25
98.0,11-15,858000.0,25,OCR,2022,8,25
116.0,01-05,985000.0,25,OCR,2022,9,25
116.0,01-05,960000.0,25,OCR,2022,9,25
211.0,11-15,1575000.0,25,OCR,2022,12,25
138.0,11-15,1200000.0,25,OCR,2023,1,26
116.0,06-10,990000.0,25,OCR,2022,10,25
120.0,06-10,1050000.0,25,OCR,2022,11,25
120.0,06-10,980000.0,25,OCR,2023,3,26
120.0,11-15,1088000.0,25,OCR,2022,11,25
116.0,06-10,978888.0,25,OCR,2023,1,26
115.0,01-05,1000000.0,25,OCR,2023,3,26
149.0,01-05,1268000.0,25,OCR,2023,1,26
113.0,06-10,975000.0,25,OCR,2022,12,25
152.0,01-05,1150000.0,25,OCR,2022,12,25
115.0,11-15,990000.0,25,OCR,2022,7,25
116.0,11-15,1030000.0,25,OCR,2022,11,25
115.0,01-05,985000.0,25,OCR,2023,5,26
116.0,06-10,981800.0,25,OCR,2022,10,25
116.0,01-05,1000000.0,25,OCR,2023,5,26
152.0,01-05,1300000.0,25,OCR,2023,5,26
113.0,01-05,1068000.0,25,OCR,2023,5,26
120.0,01-05,1082500.0,25,OCR,2023,5,26
109.0,01-05,1080000.0,25,OCR,2023,7,26
116.0,11-15,1080000.0,25,OCR,2023,8,26
116.0,06-10,1080000.0,25,OCR,2023,6,26
116.0,01-05,1138000.0,25,OCR,2023,6,26
116.0,11-15,1060000.0,25,OCR,2023,9,26
231.0,11-15,1818000.0,25,OCR,2023,6,26
113.0,11-15,1070000.0,25,OCR,2023,8,26
115.0,01-05,1018000.0,25,OCR,2023,8,26
133.0,01-05,1300000.0,25,OCR,2023,11,26
116.0,06-10,1120000.0,25,OCR,2023,8,26
116.0,01-05,1060000.0,25,OCR,2023,12,26
116.0,11-15,1090000.0,25,OCR,2023,9,26
115.0,01-05,1043888.0,25,OCR,2023,12,26
113.0,06-10,1075000.0,25,OCR,2023,12,26
92.0,06-10,960000.0,23,OCR,2020,9,5
92.0,11-15,1050000.0,23,OCR,2021,8,6
110.0,06-10,1410000.0,23,OCR,2023,2,8
99.0,01-05,1250000.0,23,OCR,2023,5,8
125.0,01-05,1520000.0,25,OCR,2023,12,10
114.0,01-05,1475000.0,25,OCR,2023,12,10
156.0,11-15,1930000.0,25,OCR,2023,12,10
119.0,11-15,1099000.0,25,OCR,2020,3,7
107.0,06-10,1050000.0,25,OCR,2020,10,7
147.0,11-15,1320000.0,25,OCR,2020,12,7
99.0,06-10,949000.0,25,OCR,2020,12,7
99.0,01-05,968000.0,25,OCR,2021,6,8
73.0,06-10,775000.0,25,OCR,2021,10,8
114.0,01-05,1050000.0,25,OCR,2021,1,8
145.0,11-15,1500000.0,25,OCR,2021,4,8
73.0,06-10,765000.0,25,OCR,2021,11,8
114.0,01-05,1102000.0,25,OCR,2021,7,8
114.0,01-05,1200000.0,25,OCR,2022,1,9
99.0,06-10,930000.0,25,OCR,2021,5,8
90.0,06-10,1105000.0,25,OCR,2022,4,9
116.0,06-10,1360000.0,25,OCR,2022,3,9
116.0,06-10,1400000.0,25,OCR,2022,6,9
73.0,01-05,850000.0,25,OCR,2022,3,9
102.0,06-10,1130000.0,25,OCR,2022,3,9
114.0,01-05,1370000.0,25,OCR,2022,4,9
102.0,11-15,1178000.0,25,OCR,2022,4,9
73.0,01-05,830000.0,25,OCR,2022,4,9
116.0,06-10,1330000.0,25,OCR,2022,3,9
73.0,06-10,880000.0,25,OCR,2022,3,9
117.0,06-10,1335000.0,25,OCR,2022,3,9
99.0,01-05,1100000.0,25,OCR,2022,5,9
147.0,11-15,1470000.0,25,OCR,2022,4,9
99.0,01-05,1170000.0,25,OCR,2022,5,9
99.0,01-05,1130000.0,25,OCR,2022,5,9
102.0,06-10,1190000.0,25,OCR,2022,5,9
156.0,11-15,1580000.0,25,OCR,2022,6,9
